Device,Name,ObjectType,Instance
1210869,AV_89,2,89
1210869,AV_90,2,90
1210869,AV_99,2,99
1210869,AV_100,2,100
1210869,AV_101,2,101
1210869,AV_103,2,103
1210869,BO_0,4,0
1210869,BV_67,5,67
1210875,AI_1,0,1
1210875,AI_2,0,2
1210875,AI_5,0,5
1210875,AI_21,0,21
1210875,AI_22,0,22
1210875,AI_23,0,23
1210876,AI_1,0,1
1210876,AI_2,0,2
1210876,AI_5,0,5
1210876,AI_21,0,21
1210876,AI_22,0,22
1210876,AI_23,0,23
1210877,AI_1,0,1
1210877,AI_2,0,2
1210877,AI_5,0,5
1210877,AI_21,0,21
1210877,AI_22,0,22
1210877,AI_23,0,23
1210878,AI_1,0,1
1210878,AI_2,0,2
1210878,AI_5,0,5
1210878,AI_21,0,21
1210878,AI_22,0,22
1210878,AI_23,0,23
1210879,AI_1,0,1
1210879,AI_2,0,2
1210879,AI_5,0,5
1210879,AI_21,0,21
1210879,AI_22,0,22
1210879,AI_23,0,23
1210901,AI_2,0,2
1210901,AI_10,0,10
1210901,AI_1,1,1
1210901,AV_0,2,0
1210901,AV_1,2,1
1210901,AV_4,2,4
1210901,AV_9,2,9
1210901,AV_65,2,65
1210901,AV_69,2,69
1210901,AV_70,2,70
1210901,AV_89,2,89
1210901,AV_90,2,90
1210901,AV_99,2,99
1210901,AV_100,2,100
1210901,AV_101,2,101
1210901,AV_103,2,103
1210901,BI_1,3,1
1210901,BO_0,4,0
1210901,BO_1,4,1
1210901,BV_67,5,67
1210902,AI_2,0,2
1210902,AI_10,0,10
1210902,AI_1,1,1
1210902,AV_0,2,0
1210902,AV_1,2,1
1210902,AV_4,2,4
1210902,AV_9,2,9
1210902,AV_65,2,65
1210902,AV_69,2,69
1210902,AV_70,2,70
1210902,AV_89,2,89
1210902,AV_90,2,90
1210902,AV_99,2,99
1210902,AV_100,2,100
1210902,AV_101,2,101
1210902,AV_103,2,103
1210902,BI_1,3,1
1210902,BO_0,4,0
1210902,BO_1,4,1
1210902,BV_67,5,67
1210903,AI_2,0,2
1210903,AI_10,0,10
1210903,AI_1,1,1
1210903,AV_0,2,0
1210903,AV_1,2,1
1210903,AV_4,2,4
1210903,AV_9,2,9
1210903,AV_65,2,65
1210903,AV_69,2,69
1210903,AV_70,2,70
1210903,AV_89,2,89
1210903,AV_90,2,90
1210903,AV_99,2,99
1210903,AV_100,2,100
1210903,AV_101,2,101
1210903,AV_103,2,103
1210903,BI_1,3,1
1210903,BO_0,4,0
1210903,BO_1,4,1
1210903,BV_67,5,67
1210904,AI_2,0,2
1210904,AI_10,0,10
1210904,AI_1,1,1
1210904,AV_0,2,0
1210904,AV_1,2,1
1210904,AV_4,2,4
1210904,AV_9,2,9
1210904,AV_65,2,65
1210904,AV_69,2,69
1210904,AV_70,2,70
1210904,AV_89,2,89
1210904,AV_90,2,90
1210904,AV_99,2,99
1210904,AV_100,2,100
1210904,AV_101,2,101
1210904,AV_103,2,103
1210904,BO_0,4,0
1210904,BO_1,4,1
1210904,BV_67,5,67
1210905,AI_2,0,2
1210905,AI_10,0,10
1210905,AI_1,1,1
1210905,AV_0,2,0
1210905,AV_1,2,1
1210905,AV_4,2,4
1210905,AV_9,2,9
1210905,AV_65,2,65
1210905,AV_69,2,69
1210905,AV_70,2,70
1210905,AV_89,2,89
1210905,AV_90,2,90
1210905,AV_99,2,99
1210905,AV_100,2,100
1210905,AV_101,2,101
1210905,AV_103,2,103
1210905,BO_0,4,0
1210905,BO_1,4,1
1210905,BV_67,5,67
1210906,AI_2,0,2
1210906,AI_10,0,10
1210906,AI_1,1,1
1210906,AV_0,2,0
1210906,AV_1,2,1
1210906,AV_4,2,4
1210906,AV_9,2,9
1210906,AV_65,2,65
1210906,AV_69,2,69
1210906,AV_70,2,70
1210906,AV_89,2,89
1210906,AV_90,2,90
1210906,AV_99,2,99
1210906,AV_100,2,100
1210906,AV_101,2,101
1210906,AV_103,2,103
1210906,BO_0,4,0
1210906,BO_1,4,1
1210906,BV_67,5,67
1210907,AI_2,0,2
1210907,AI_10,0,10
1210907,AI_1,1,1
1210907,AV_0,2,0
1210907,AV_1,2,1
1210907,AV_4,2,4
1210907,AV_9,2,9
1210907,AV_65,2,65
1210907,AV_69,2,69
1210907,AV_70,2,70
1210907,AV_89,2,89
1210907,AV_90,2,90
1210907,AV_99,2,99
1210907,AV_100,2,100
1210907,AV_101,2,101
1210907,AV_103,2,103
1210907,BO_0,4,0
1210907,BO_1,4,1
1210907,BV_67,5,67
1210908,AI_2,0,2
1210908,AI_10,0,10
1210908,AI_1,1,1
1210908,AV_0,2,0
1210908,AV_1,2,1
1210908,AV_4,2,4
1210908,AV_9,2,9
1210908,AV_65,2,65
1210908,AV_69,2,69
1210908,AV_70,2,70
1210908,AV_89,2,89
1210908,AV_90,2,90
1210908,AV_99,2,99
1210908,AV_100,2,100
1210908,AV_101,2,101
1210908,AV_103,2,103
1210908,BO_0,4,0
1210908,BO_1,4,1
1210908,BV_67,5,67
1210909,AI_2,0,2
1210909,AI_10,0,10
1210909,AI_1,1,1
1210909,AV_0,2,0
1210909,AV_1,2,1
1210909,AV_4,2,4
1210909,AV_9,2,9
1210909,AV_65,2,65
1210909,AV_69,2,69
1210909,AV_70,2,70
1210909,AV_89,2,89
1210909,AV_90,2,90
1210909,AV_99,2,99
1210909,AV_100,2,100
1210909,AV_101,2,101
1210909,AV_103,2,103
1210909,BO_0,4,0
1210909,BO_1,4,1
1210909,BV_67,5,67
1210910,AI_2,0,2
1210910,AI_10,0,10
1210910,AI_1,1,1
1210910,AV_0,2,0
1210910,AV_1,2,1
1210910,AV_4,2,4
1210910,AV_9,2,9
1210910,AV_65,2,65
1210910,AV_69,2,69
1210910,AV_70,2,70
1210910,AV_89,2,89
1210910,AV_90,2,90
1210910,AV_99,2,99
1210910,AV_100,2,100
1210910,AV_101,2,101
1210910,AV_103,2,103
1210910,BO_0,4,0
1210910,BO_1,4,1
1210910,BV_67,5,67
1210911,AI_2,0,2
1210911,AI_10,0,10
1210911,AI_1,1,1
1210911,AV_0,2,0
1210911,AV_1,2,1
1210911,AV_4,2,4
1210911,AV_9,2,9
1210911,AV_65,2,65
1210911,AV_69,2,69
1210911,AV_70,2,70
1210911,AV_89,2,89
1210911,AV_90,2,90
1210911,AV_99,2,99
1210911,AV_100,2,100
1210911,AV_101,2,101
1210911,AV_103,2,103
1210911,BO_0,4,0
1210911,BO_1,4,1
1210911,BV_67,5,67
1210912,AI_2,0,2
1210912,AI_10,0,10
1210912,AI_1,1,1
1210912,AV_0,2,0
1210912,AV_1,2,1
1210912,AV_4,2,4
1210912,AV_9,2,9
1210912,AV_65,2,65
1210912,AV_69,2,69
1210912,AV_70,2,70
1210912,AV_89,2,89
1210912,AV_90,2,90
1210912,AV_99,2,99
1210912,AV_100,2,100
1210912,AV_101,2,101
1210912,AV_103,2,103
1210912,BO_0,4,0
1210912,BO_1,4,1
1210912,BV_67,5,67
1210913,AI_2,0,2
1210913,AI_10,0,10
1210913,AI_1,1,1
1210913,AV_0,2,0
1210913,AV_1,2,1
1210913,AV_4,2,4
1210913,AV_9,2,9
1210913,AV_65,2,65
1210913,AV_69,2,69
1210913,AV_70,2,70
1210913,AV_89,2,89
1210913,AV_90,2,90
1210913,AV_99,2,99
1210913,AV_100,2,100
1210913,AV_101,2,101
1210913,AV_103,2,103
1210913,BO_0,4,0
1210913,BO_1,4,1
1210913,BV_67,5,67
1210914,AI_2,0,2
1210914,AI_10,0,10
1210914,AI_1,1,1
1210914,AV_0,2,0
1210914,AV_1,2,1
1210914,AV_4,2,4
1210914,AV_9,2,9
1210914,AV_65,2,65
1210914,AV_69,2,69
1210914,AV_70,2,70
1210914,AV_89,2,89
1210914,AV_90,2,90
1210914,AV_99,2,99
1210914,AV_100,2,100
1210914,AV_101,2,101
1210914,AV_103,2,103
1210914,BO_0,4,0
1210914,BO_1,4,1
1210914,BV_67,5,67
1210915,AI_2,0,2
1210915,AI_10,0,10
1210915,AI_1,1,1
1210915,AV_0,2,0
1210915,AV_1,2,1
1210915,AV_4,2,4
1210915,AV_9,2,9
1210915,AV_65,2,65
1210915,AV_69,2,69
1210915,AV_70,2,70
1210915,AV_89,2,89
1210915,AV_90,2,90
1210915,AV_99,2,99
1210915,AV_100,2,100
1210915,AV_101,2,101
1210915,AV_103,2,103
1210915,BO_0,4,0
1210915,BO_1,4,1
1210915,BV_67,5,67
1210916,AI_2,0,2
1210916,AI_10,0,10
1210916,AI_1,1,1
1210916,AV_0,2,0
1210916,AV_1,2,1
1210916,AV_4,2,4
1210916,AV_9,2,9
1210916,AV_65,2,65
1210916,AV_69,2,69
1210916,AV_70,2,70
1210916,AV_89,2,89
1210916,AV_90,2,90
1210916,AV_99,2,99
1210916,AV_100,2,100
1210916,AV_101,2,101
1210916,AV_103,2,103
1210916,BO_0,4,0
1210916,BO_1,4,1
1210916,BV_67,5,67
1210917,AI_2,0,2
1210917,AI_10,0,10
1210917,AI_1,1,1
1210917,AV_0,2,0
1210917,AV_1,2,1
1210917,AV_4,2,4
1210917,AV_9,2,9
1210917,AV_65,2,65
1210917,AV_69,2,69
1210917,AV_70,2,70
1210917,AV_89,2,89
1210917,AV_90,2,90
1210917,AV_99,2,99
1210917,AV_100,2,100
1210917,AV_101,2,101
1210917,AV_103,2,103
1210917,BO_0,4,0
1210917,BO_1,4,1
1210917,BV_67,5,67
1210918,AI_2,0,2
1210918,AI_10,0,10
1210918,AI_1,1,1
1210918,AV_0,2,0
1210918,AV_1,2,1
1210918,AV_4,2,4
1210918,AV_9,2,9
1210918,AV_65,2,65
1210918,AV_69,2,69
1210918,AV_70,2,70
1210918,AV_89,2,89
1210918,AV_90,2,90
1210918,AV_99,2,99
1210918,AV_100,2,100
1210918,AV_101,2,101
1210918,AV_103,2,103
1210918,BO_0,4,0
1210918,BO_1,4,1
1210918,BV_67,5,67
1210919,AI_2,0,2
1210919,AI_10,0,10
1210919,AI_1,1,1
1210919,AV_0,2,0
1210919,AV_1,2,1
1210919,AV_4,2,4
1210919,AV_9,2,9
1210919,AV_65,2,65
1210919,AV_69,2,69
1210919,AV_70,2,70
1210919,AV_89,2,89
1210919,AV_90,2,90
1210919,AV_99,2,99
1210919,AV_100,2,100
1210919,AV_101,2,101
1210919,AV_103,2,103
1210919,BO_0,4,0
1210919,BO_1,4,1
1210919,BV_67,5,67
1210920,AI_2,0,2
1210920,AI_10,0,10
1210920,AI_1,1,1
1210920,AV_0,2,0
1210920,AV_1,2,1
1210920,AV_4,2,4
1210920,AV_9,2,9
1210920,AV_65,2,65
1210920,AV_69,2,69
1210920,AV_70,2,70
1210920,AV_89,2,89
1210920,AV_90,2,90
1210920,AV_99,2,99
1210920,AV_100,2,100
1210920,AV_101,2,101
1210920,AV_103,2,103
1210920,BO_0,4,0
1210920,BO_1,4,1
1210920,BV_67,5,67
1210921,AI_2,0,2
1210921,AI_10,0,10
1210921,AI_1,1,1
1210921,AV_0,2,0
1210921,AV_1,2,1
1210921,AV_4,2,4
1210921,AV_9,2,9
1210921,AV_65,2,65
1210921,AV_69,2,69
1210921,AV_70,2,70
1210921,AV_89,2,89
1210921,AV_90,2,90
1210921,AV_99,2,99
1210921,AV_100,2,100
1210921,AV_101,2,101
1210921,AV_103,2,103
1210921,BO_0,4,0
1210921,BO_1,4,1
1210921,BV_67,5,67
1210922,AI_2,0,2
1210922,AI_10,0,10
1210922,AI_1,1,1
1210922,AV_0,2,0
1210922,AV_1,2,1
1210922,AV_4,2,4
1210922,AV_9,2,9
1210922,AV_65,2,65
1210922,AV_69,2,69
1210922,AV_70,2,70
1210922,AV_89,2,89
1210922,AV_90,2,90
1210922,AV_99,2,99
1210922,AV_100,2,100
1210922,AV_101,2,101
1210922,AV_103,2,103
1210922,BO_0,4,0
1210922,BO_1,4,1
1210922,BV_67,5,67
1210923,AI_2,0,2
1210923,AI_10,0,10
1210923,AI_1,1,1
1210923,AV_0,2,0
1210923,AV_1,2,1
1210923,AV_4,2,4
1210923,AV_9,2,9
1210923,AV_65,2,65
1210923,AV_69,2,69
1210923,AV_70,2,70
1210923,AV_89,2,89
1210923,AV_90,2,90
1210923,AV_99,2,99
1210923,AV_100,2,100
1210923,AV_101,2,101
1210923,AV_103,2,103
1210923,BO_0,4,0
1210923,BO_1,4,1
1210923,BV_67,5,67
1210924,AI_2,0,2
1210924,AI_10,0,10
1210924,AI_1,1,1
1210924,AV_0,2,0
1210924,AV_1,2,1
1210924,AV_4,2,4
1210924,AV_9,2,9
1210924,AV_65,2,65
1210924,AV_69,2,69
1210924,AV_70,2,70
1210924,AV_89,2,89
1210924,AV_90,2,90
1210924,AV_99,2,99
1210924,AV_100,2,100
1210924,AV_101,2,101
1210924,AV_103,2,103
1210924,BO_0,4,0
1210924,BO_1,4,1
1210924,BV_67,5,67
1210925,AI_2,0,2
1210925,AI_10,0,10
1210925,AI_1,1,1
1210925,AV_0,2,0
1210925,AV_1,2,1
1210925,AV_4,2,4
1210925,AV_9,2,9
1210925,AV_65,2,65
1210925,AV_69,2,69
1210925,AV_70,2,70
1210925,AV_89,2,89
1210925,AV_90,2,90
1210925,AV_99,2,99
1210925,AV_100,2,100
1210925,AV_101,2,101
1210925,AV_103,2,103
1210925,BI_1,3,1
1210925,BO_0,4,0
1210925,BO_1,4,1
1210925,BV_67,5,67
1210926,AI_2,0,2
1210926,AI_10,0,10
1210926,AI_1,1,1
1210926,AV_0,2,0
1210926,AV_1,2,1
1210926,AV_4,2,4
1210926,AV_9,2,9
1210926,AV_65,2,65
1210926,AV_69,2,69
1210926,AV_70,2,70
1210926,AV_89,2,89
1210926,AV_90,2,90
1210926,AV_99,2,99
1210926,AV_100,2,100
1210926,AV_101,2,101
1210926,AV_103,2,103
1210926,BI_1,3,1
1210926,BO_0,4,0
1210926,BO_1,4,1
1210926,BV_67,5,67
1210927,AI_2,0,2
1210927,AI_10,0,10
1210927,AI_1,1,1
1210927,AV_0,2,0
1210927,AV_1,2,1
1210927,AV_4,2,4
1210927,AV_9,2,9
1210927,AV_65,2,65
1210927,AV_69,2,69
1210927,AV_70,2,70
1210927,AV_89,2,89
1210927,AV_90,2,90
1210927,AV_99,2,99
1210927,AV_100,2,100
1210927,AV_101,2,101
1210927,AV_103,2,103
1210927,BO_0,4,0
1210927,BO_1,4,1
1210927,BV_67,5,67
1210928,AI_2,0,2
1210928,AI_10,0,10
1210928,AI_1,1,1
1210928,AV_0,2,0
1210928,AV_1,2,1
1210928,AV_4,2,4
1210928,AV_9,2,9
1210928,AV_65,2,65
1210928,AV_69,2,69
1210928,AV_70,2,70
1210928,AV_89,2,89
1210928,AV_90,2,90
1210928,AV_99,2,99
1210928,AV_100,2,100
1210928,AV_101,2,101
1210928,AV_103,2,103
1210928,BO_0,4,0
1210928,BO_1,4,1
1210928,BV_67,5,67
1210929,AI_2,0,2
1210929,AI_10,0,10
1210929,AI_1,1,1
1210929,AV_0,2,0
1210929,AV_1,2,1
1210929,AV_4,2,4
1210929,AV_9,2,9
1210929,AV_65,2,65
1210929,AV_69,2,69
1210929,AV_70,2,70
1210929,AV_89,2,89
1210929,AV_90,2,90
1210929,AV_99,2,99
1210929,AV_100,2,100
1210929,AV_101,2,101
1210929,AV_103,2,103
1210929,BO_0,4,0
1210929,BO_1,4,1
1210929,BV_67,5,67
1210930,AI_2,0,2
1210930,AI_10,0,10
1210930,AI_1,1,1
1210930,AV_0,2,0
1210930,AV_1,2,1
1210930,AV_4,2,4
1210930,AV_9,2,9
1210930,AV_65,2,65
1210930,AV_69,2,69
1210930,AV_70,2,70
1210930,AV_89,2,89
1210930,AV_90,2,90
1210930,AV_99,2,99
1210930,AV_100,2,100
1210930,AV_101,2,101
1210930,AV_103,2,103
1210930,BO_0,4,0
1210930,BO_1,4,1
1210930,BV_67,5,67
1210954,AI_2,0,2
1210954,AI_10,0,10
1210954,AI_1,1,1
1210954,AV_0,2,0
1210954,AV_1,2,1
1210954,AV_4,2,4
1210954,AV_9,2,9
1210954,AV_65,2,65
1210954,AV_69,2,69
1210954,AV_70,2,70
1210954,AV_89,2,89
1210954,AV_90,2,90
1210954,AV_99,2,99
1210954,AV_100,2,100
1210954,AV_101,2,101
1210954,AV_103,2,103
1210954,BO_0,4,0
1210954,BO_1,4,1
1210954,BV_67,5,67
1210955,AI_2,0,2
1210955,AI_10,0,10
1210955,AI_1,1,1
1210955,AV_0,2,0
1210955,AV_1,2,1
1210955,AV_4,2,4
1210955,AV_9,2,9
1210955,AV_65,2,65
1210955,AV_69,2,69
1210955,AV_70,2,70
1210955,AV_89,2,89
1210955,AV_90,2,90
1210955,AV_99,2,99
1210955,AV_100,2,100
1210955,AV_101,2,101
1210955,AV_103,2,103
1210955,BO_0,4,0
1210955,BO_1,4,1
1210955,BV_67,5,67
1210956,AI_2,0,2
1210956,AI_10,0,10
1210956,AI_1,1,1
1210956,AV_0,2,0
1210956,AV_1,2,1
1210956,AV_4,2,4
1210956,AV_9,2,9
1210956,AV_65,2,65
1210956,AV_69,2,69
1210956,AV_70,2,70
1210956,AV_89,2,89
1210956,AV_90,2,90
1210956,AV_99,2,99
1210956,AV_100,2,100
1210956,AV_101,2,101
1210956,AV_103,2,103
1210956,BO_0,4,0
1210956,BO_1,4,1
1210956,BV_67,5,67
1210957,AI_2,0,2
1210957,AI_10,0,10
1210957,AI_1,1,1
1210957,AV_0,2,0
1210957,AV_1,2,1
1210957,AV_4,2,4
1210957,AV_9,2,9
1210957,AV_65,2,65
1210957,AV_69,2,69
1210957,AV_70,2,70
1210957,AV_89,2,89
1210957,AV_90,2,90
1210957,AV_99,2,99
1210957,AV_100,2,100
1210957,AV_101,2,101
1210957,AV_103,2,103
1210957,BO_0,4,0
1210957,BO_1,4,1
1210957,BV_67,5,67
1210958,AI_2,0,2
1210958,AI_10,0,10
1210958,AI_1,1,1
1210958,AV_0,2,0
1210958,AV_1,2,1
1210958,AV_4,2,4
1210958,AV_9,2,9
1210958,AV_65,2,65
1210958,AV_69,2,69
1210958,AV_70,2,70
1210958,AV_89,2,89
1210958,AV_90,2,90
1210958,AV_99,2,99
1210958,AV_100,2,100
1210958,AV_101,2,101
1210958,AV_103,2,103
1210958,BO_0,4,0
1210958,BO_1,4,1
1210958,BV_67,5,67
1210959,AI_2,0,2
1210959,AI_10,0,10
1210959,AI_1,1,1
1210959,AV_0,2,0
1210959,AV_1,2,1
1210959,AV_4,2,4
1210959,AV_9,2,9
1210959,AV_65,2,65
1210959,AV_69,2,69
1210959,AV_70,2,70
1210959,AV_89,2,89
1210959,AV_90,2,90
1210959,AV_99,2,99
1210959,AV_100,2,100
1210959,AV_101,2,101
1210959,AV_103,2,103
1210959,BO_0,4,0
1210959,BO_1,4,1
1210959,BV_67,5,67
1210960,AI_2,0,2
1210960,AI_10,0,10
1210960,AI_1,1,1
1210960,AV_0,2,0
1210960,AV_1,2,1
1210960,AV_4,2,4
1210960,AV_9,2,9
1210960,AV_65,2,65
1210960,AV_69,2,69
1210960,AV_70,2,70
1210960,AV_89,2,89
1210960,AV_90,2,90
1210960,AV_99,2,99
1210960,AV_100,2,100
1210960,AV_101,2,101
1210960,AV_103,2,103
1210960,BO_0,4,0
1210960,BO_1,4,1
1210960,BV_67,5,67
1210961,AI_2,0,2
1210961,AI_10,0,10
1210961,AI_1,1,1
1210961,AV_0,2,0
1210961,AV_1,2,1
1210961,AV_4,2,4
1210961,AV_9,2,9
1210961,AV_65,2,65
1210961,AV_69,2,69
1210961,AV_70,2,70
1210961,AV_89,2,89
1210961,AV_90,2,90
1210961,AV_99,2,99
1210961,AV_100,2,100
1210961,AV_101,2,101
1210961,AV_103,2,103
1210961,BO_0,4,0
1210961,BO_1,4,1
1210961,BV_67,5,67
1210962,AI_2,0,2
1210962,AI_10,0,10
1210962,AI_1,1,1
1210962,AV_0,2,0
1210962,AV_1,2,1
1210962,AV_4,2,4
1210962,AV_9,2,9
1210962,AV_65,2,65
1210962,AV_69,2,69
1210962,AV_70,2,70
1210962,AV_89,2,89
1210962,AV_90,2,90
1210962,AV_99,2,99
1210962,AV_100,2,100
1210962,AV_101,2,101
1210962,AV_103,2,103
1210962,BO_0,4,0
1210962,BO_1,4,1
1210962,BV_67,5,67
1210963,AI_2,0,2
1210963,AI_10,0,10
1210963,AI_1,1,1
1210963,AV_0,2,0
1210963,AV_1,2,1
1210963,AV_4,2,4
1210963,AV_9,2,9
1210963,AV_59,2,59
1210963,AV_60,2,60
1210963,AV_65,2,65
1210963,AV_69,2,69
1210963,AV_70,2,70
1210963,AV_85,2,85
1210963,AV_89,2,89
1210963,AV_90,2,90
1210963,AV_99,2,99
1210963,AV_100,2,100
1210963,AV_101,2,101
1210963,AV_103,2,103
1210963,BI_1,3,1
1210963,BO_0,4,0
1210963,BO_1,4,1
1210963,BV_67,5,67
1210964,AI_2,0,2
1210964,AI_10,0,10
1210964,AI_1,1,1
1210964,AV_0,2,0
1210964,AV_1,2,1
1210964,AV_4,2,4
1210964,AV_9,2,9
1210964,AV_65,2,65
1210964,AV_69,2,69
1210964,AV_70,2,70
1210964,AV_89,2,89
1210964,AV_90,2,90
1210964,AV_99,2,99
1210964,AV_100,2,100
1210964,AV_101,2,101
1210964,AV_103,2,103
1210964,BO_0,4,0
1210964,BO_1,4,1
1210964,BV_67,5,67
1210965,AI_2,0,2
1210965,AI_10,0,10
1210965,AI_1,1,1
1210965,AV_0,2,0
1210965,AV_1,2,1
1210965,AV_4,2,4
1210965,AV_9,2,9
1210965,AV_65,2,65
1210965,AV_69,2,69
1210965,AV_70,2,70
1210965,AV_89,2,89
1210965,AV_90,2,90
1210965,AV_99,2,99
1210965,AV_100,2,100
1210965,AV_101,2,101
1210965,AV_103,2,103
1210965,BO_0,4,0
1210965,BO_1,4,1
1210965,BV_67,5,67
1210966,AI_2,0,2
1210966,AI_10,0,10
1210966,AI_1,1,1
1210966,AV_0,2,0
1210966,AV_1,2,1
1210966,AV_4,2,4
1210966,AV_9,2,9
1210966,AV_65,2,65
1210966,AV_69,2,69
1210966,AV_70,2,70
1210966,AV_89,2,89
1210966,AV_90,2,90
1210966,AV_99,2,99
1210966,AV_100,2,100
1210966,AV_101,2,101
1210966,AV_103,2,103
1210966,BO_0,4,0
1210966,BO_1,4,1
1210966,BV_67,5,67
1210967,AI_2,0,2
1210967,AI_10,0,10
1210967,AI_1,1,1
1210967,AV_0,2,0
1210967,AV_1,2,1
1210967,AV_4,2,4
1210967,AV_9,2,9
1210967,AV_65,2,65
1210967,AV_69,2,69
1210967,AV_70,2,70
1210967,AV_89,2,89
1210967,AV_90,2,90
1210967,AV_99,2,99
1210967,AV_100,2,100
1210967,AV_101,2,101
1210967,AV_103,2,103
1210967,BO_0,4,0
1210967,BO_1,4,1
1210967,BV_67,5,67
1210968,AI_2,0,2
1210968,AI_10,0,10
1210968,AI_1,1,1
1210968,AV_0,2,0
1210968,AV_1,2,1
1210968,AV_4,2,4
1210968,AV_9,2,9
1210968,AV_65,2,65
1210968,AV_69,2,69
1210968,AV_70,2,70
1210968,AV_89,2,89
1210968,AV_90,2,90
1210968,AV_99,2,99
1210968,AV_100,2,100
1210968,AV_101,2,101
1210968,AV_103,2,103
1210968,BO_0,4,0
1210968,BO_1,4,1
1210968,BV_67,5,67
1210969,AI_2,0,2
1210969,AI_10,0,10
1210969,AI_1,1,1
1210969,AV_0,2,0
1210969,AV_1,2,1
1210969,AV_4,2,4
1210969,AV_9,2,9
1210969,AV_65,2,65
1210969,AV_69,2,69
1210969,AV_70,2,70
1210969,AV_89,2,89
1210969,AV_90,2,90
1210969,AV_99,2,99
1210969,AV_100,2,100
1210969,AV_101,2,101
1210969,AV_103,2,103
1210969,BO_0,4,0
1210969,BO_1,4,1
1210969,BV_67,5,67
1210974,AI_1,0,1
1210974,AI_2,0,2
1210974,AI_5,0,5
1210974,AI_21,0,21
1210974,AI_22,0,22
1210974,AI_23,0,23
1210975,AI_1,0,1
1210975,AI_2,0,2
1210975,AI_5,0,5
1210975,AI_21,0,21
1210975,AI_22,0,22
1210975,AI_23,0,23
1210976,AI_1,0,1
1210976,AI_2,0,2
1210976,AI_5,0,5
1210976,AI_21,0,21
1210976,AI_22,0,22
1210976,AI_23,0,23
1210978,AI_1,0,1
1210978,AI_2,0,2
1210978,AI_5,0,5
1210978,AI_21,0,21
1210978,AI_22,0,22
1210978,AI_23,0,23
1211001,AV_0,2,0
1211001,AV_1,2,1
1211001,AV_4,2,4
1211001,AV_7,2,7
1211001,AV_8,2,8
1211001,AV_15,2,15
1211001,AV_16,2,16
1211001,AV_17,2,17
1211001,AV_32,2,32
1211001,AV_40,2,40
1211001,AV_59,2,59
1211001,AV_60,2,60
1211001,AV_103,2,103
1211001,AV_203,2,203
1211001,AV_213,2,213
1211001,BI_4,3,4
1211001,BI_10,3,10
1211001,BI_11,3,11
1211001,BO_0,4,0
1211001,BV_21,5,21
1211001,BV_22,5,22
1211001,BV_37,5,37
1211001,BV_40,5,40
1211002,AV_1,2,1
1211002,AV_4,2,4
1211002,AV_7,2,7
1211002,AV_8,2,8
1211002,AV_15,2,15
1211002,AV_16,2,16
1211002,AV_17,2,17
1211002,AV_32,2,32
1211002,AV_40,2,40
1211002,AV_59,2,59
1211002,AV_60,2,60
1211002,AV_103,2,103
1211002,AV_203,2,203
1211002,AV_213,2,213
1211002,BI_4,3,4
1211002,BI_10,3,10
1211002,BI_11,3,11
1211002,BO_0,4,0
1211002,BV_21,5,21
1211002,BV_22,5,22
1211002,BV_37,5,37
1211002,BV_40,5,40
1211003,AV_1,2,1
1211003,AV_4,2,4
1211003,AV_7,2,7
1211003,AV_8,2,8
1211003,AV_15,2,15
1211003,AV_16,2,16
1211003,AV_17,2,17
1211003,AV_32,2,32
1211003,AV_40,2,40
1211003,AV_59,2,59
1211003,AV_60,2,60
1211003,AV_103,2,103
1211003,AV_203,2,203
1211003,AV_213,2,213
1211003,BI_4,3,4
1211003,BI_10,3,10
1211003,BI_11,3,11
1211003,BO_0,4,0
1211003,BV_21,5,21
1211003,BV_22,5,22
1211003,BV_37,5,37
1211003,BV_40,5,40
1211004,AV_1,2,1
1211004,AV_4,2,4
1211004,AV_7,2,7
1211004,AV_8,2,8
1211004,AV_15,2,15
1211004,AV_16,2,16
1211004,AV_17,2,17
1211004,AV_32,2,32
1211004,AV_40,2,40
1211004,AV_59,2,59
1211004,AV_60,2,60
1211004,AV_103,2,103
1211004,AV_203,2,203
1211004,AV_213,2,213
1211004,BI_4,3,4
1211004,BI_10,3,10
1211004,BI_11,3,11
1211004,BO_0,4,0
1211004,BV_21,5,21
1211004,BV_22,5,22
1211004,BV_37,5,37
1211004,BV_40,5,40
1211005,AI_1,0,1
1211005,AI_7,0,7
1211005,AI_8,0,8
1211005,AI_11,0,11
1211005,AI_15,0,15
1211005,AI_18,0,18
1211005,AI_25,0,25
1211005,AI_26,0,26
1211005,AI_31,1,31
1211006,AI_1,0,1
1211006,AI_7,0,7
1211006,AI_8,0,8
1211006,AI_11,0,11
1211006,AI_15,0,15
1211006,AI_18,0,18
1211006,AI_25,0,25
1211006,AI_26,0,26
1211006,AI_31,1,31
1211007,AV_0,2,0
1211007,AV_1,2,1
1211007,AV_10,2,10
1211007,AV_15,2,15
1211007,AV_90,2,90
1211007,AV_101,2,101
1211007,AV_103,2,103
1211007,BO_1,4,1
1211007,BO_2,4,2
1211007,BO_3,4,3
1211007,BV_15,5,15
1211007,BV_37,5,37
1211007,BV_40,5,40
1211008,AV_83,2,83
1211008,BI_1,3,1
1211008,BO_0,4,0
1211008,BO_3,4,3
1211009,BO_1,4,1
1211009,BO_2,4,2
1211010,AV_0,2,0
1211010,AV_1,2,1
1211010,AV_4,2,4
1211010,AV_15,2,15
